lab,subid,subid_unique,trial_order,trial_num,stimulus_num,method,age_days,age_mo,age_group,nae,gender,second_session,missing,parenta_gender,parentb_gender,parenta_education,parentb_education,bilingual_nae,lang2,lang3,lang4,bilingual_parenta_nae,bilingual_parentb_nae,bilingual_interview_lang,lang_group,SES,nae_exp,trial_error,session_error,lang1,lang1_exposure,lang2_exposure,lang3_exposure,lang4_exposure,pilot,bilingual_exposure,comm_lang_learn,monolingual_exposure,td,full_term,session_error_type_recoded,trial_error_recoded,out_of_age,ADS,IDS,diff,lab_age
weltentdeckerzurich,mb13314_weltentdeckerzurich,weltentdeckerzurich:mb13314,3,3,1,eyetracking,429,14.094455852156058,12-15 mo,FALSE,M,FALSE,FALSE,FALSE,M,15,17,0,NA,NA,NA,NA,NA,NA,monolingual,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.07,6.94,4.870000000000001,weltentdeckerzurich 12-15 mo
weltentdeckerzurich,mb13326_weltentdeckerzurich,weltentdeckerzurich:mb13326,3,3,1,eyetracking,439,14.42299794661191,12-15 mo,FALSE,F,FALSE,FALSE,FALSE,M,17,17,0,NA,NA,NA,NA,NA,NA,monolingual,17,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.89,3.9,-0.9899999999999998,weltentdeckerzurich 12-15 mo
weltentdeckerzurich,mb13439_weltentdeckerzurich,weltentdeckerzurich:mb13439,2,3,3,eyetracking,376,12.353182751540041,12-15 mo,FALSE,F,FALSE,FALSE,FALSE,F,15,15,0,NA,NA,NA,NA,NA,NA,monolingual,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.85,12.99,3.1400000000000006,weltentdeckerzurich 12-15 mo
weltentdeckerzurich,mb13490_weltentdeckerzurich,weltentdeckerzurich:mb13490,3,3,1,eyetracking,442,14.521560574948666,12-15 mo,FALSE,F,FALSE,FALSE,FALSE,M,17,17,0,NA,NA,NA,NA,NA,NA,monolingual,17,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.29,2.28,-1.0100000000000002,weltentdeckerzurich 12-15 mo
weltentdeckerzurich,mb13498_weltentdeckerzurich,weltentdeckerzurich:mb13498,1,3,3,eyetracking,418,13.73305954825462,12-15 mo,FALSE,F,FALSE,FALSE,FALSE,F,15,12,0,NA,NA,NA,NA,NA,NA,monolingual,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.81,4.06,-4.750000000000001,weltentdeckerzurich 12-15 mo
weltentdeckerzurich,mb13510_weltentdeckerzurich,weltentdeckerzurich:mb13510,1,3,3,eyetracking,439,14.42299794661191,12-15 mo,FALSE,M,FALSE,FALSE,FALSE,M,12,17,0,NA,NA,NA,NA,NA,NA,monolingual,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.41,3.58,-7.83,weltentdeckerzurich 12-15 mo
weltentdeckerzurich,mb13629_weltentdeckerzurich,weltentdeckerzurich:mb13629,3,3,1,eyetracking,398,13.075975359342916,12-15 mo,FALSE,F,FALSE,FALSE,FALSE,F,12,15,0,NA,NA,NA,NA,NA,NA,monolingual,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.51,NA,NA,weltentdeckerzurich 12-15 mo
weltentdeckerzurich,mb13643_weltentdeckerzurich,weltentdeckerzurich:mb13643,1,3,3,eyetracking,369,12.123203285420944,12-15 mo,FALSE,F,FALSE,FALSE,FALSE,M,15,15,0,NA,NA,NA,NA,NA,NA,monolingual,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.8,13.58,3.7799999999999994,weltentdeckerzurich 12-15 mo
weltentdeckerzurich,mb13758_weltentdeckerzurich,weltentdeckerzurich:mb13758,1,3,3,eyetracking,384,12.616016427104723,12-15 mo,FALSE,M,FALSE,FALSE,FALSE,M,15,17,0,NA,NA,NA,NA,NA,NA,monolingual,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.2,2.84,0.6399999999999997,weltentdeckerzurich 12-15 mo
weltentdeckerzurich,mb13775_weltentdeckerzurich,weltentdeckerzurich:mb13775,2,3,3,eyetracking,436,14.324435318275153,12-15 mo,FALSE,F,FALSE,FALSE,FALSE,M,15,17,0,NA,NA,NA,NA,NA,NA,monolingual,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.99,5.57,-0.41999999999999993,weltentdeckerzurich 12-15 mo
weltentdeckerzurich,mb13794_weltentdeckerzurich,weltentdeckerzurich:mb13794,2,3,3,eyetracking,382,12.550308008213552,12-15 mo,FALSE,M,FALSE,FALSE,FALSE,M,17,20,0,NA,NA,NA,NA,NA,NA,monolingual,17,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.12,14.67,8.55,weltentdeckerzurich 12-15 mo
weltentdeckerzurich,mb13915_weltentdeckerzurich,weltentdeckerzurich:mb13915,3,3,1,eyetracking,402,13.207392197125257,12-15 mo,FALSE,M,FALSE,FALSE,FALSE,F,17,17,0,NA,NA,NA,NA,NA,NA,monolingual,17,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.7,5.29,1.5899999999999999,weltentdeckerzurich 12-15 mo
weltentdeckerzurich,mb14054_weltentdeckerzurich,weltentdeckerzurich:mb14054,1,3,3,eyetracking,373,12.254620123203285,12-15 mo,FALSE,M,FALSE,FALSE,FALSE,M,17,17,0,NA,NA,NA,NA,NA,NA,monolingual,17,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.71,9.51,6.8,weltentdeckerzurich 12-15 mo
weltentdeckerzurich,mb14059_weltentdeckerzurich,weltentdeckerzurich:mb14059,4,3,1,eyetracking,370,12.15605749486653,12-15 mo,FALSE,M,FALSE,FALSE,FALSE,M,12,12,0,NA,NA,NA,NA,NA,NA,monolingual,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.33,15.72,10.39,weltentdeckerzurich 12-15 mo
wsigoettingen,m113_wsigoettingen,wsigoettingen:m113,1,3,3,singlescreen,183,6.012320328542095,6-9 mo,FALSE,M,FALSE,FALSE,FALSE,M,17,21,NA,NA,NA,NA,NA,NA,NA,monolingual,17,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.91,3.75,-4.16,wsigoettingen 6-9 mo
wsigoettingen,m116_wsigoettingen,wsigoettingen:m116,4,3,3,singlescreen,183,6.012320328542095,6-9 mo,FALSE,F,FALSE,FALSE,FALSE,F,21,12,NA,NA,NA,NA,NA,NA,NA,monolingual,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.53,3.77,-0.7600000000000002,wsigoettingen 6-9 mo
wsigoettingen,m201_wsigoettingen,wsigoettingen:m201,1,3,3,singlescreen,234,7.687885010266941,6-9 mo,FALSE,F,FALSE,FALSE,FALSE,M,12,10,NA,NA,NA,NA,NA,NA,NA,monolingual,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.16,2.75,-8.41,wsigoettingen 6-9 mo
wsigoettingen,m202_wsigoettingen,wsigoettingen:m202,2,3,3,singlescreen,232,7.62217659137577,6-9 mo,FALSE,F,FALSE,FALSE,FALSE,M,21,21,NA,NA,NA,NA,NA,NA,NA,monolingual,21,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.92,16.01,0.09000000000000163,wsigoettingen 6-9 mo
wsigoettingen,m203_wsigoettingen,wsigoettingen:m203,3,3,1,singlescreen,264,8.673511293634498,6-9 mo,FALSE,F,FALSE,FALSE,FALSE,M,12,10,NA,NA,NA,NA,NA,NA,NA,monolingual,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.84,5.11,-6.7299999999999995,wsigoettingen 6-9 mo
wsigoettingen,m204_wsigoettingen,wsigoettingen:m204,4,3,1,singlescreen,207,6.80082135523614,6-9 mo,FALSE,M,FALSE,FALSE,FALSE,M,17,21,NA,NA,NA,NA,NA,NA,NA,monolingual,17,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.78,6.35,-7.43,wsigoettingen 6-9 mo
wsigoettingen,m205_wsigoettingen,wsigoettingen:m205,1,3,3,singlescreen,197,6.4722792607802875,6-9 mo,FALSE,M,FALSE,FALSE,FALSE,M,15,17,NA,NA,NA,NA,NA,NA,NA,monolingual,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.07,14.86,-0.21000000000000085,wsigoettingen 6-9 mo
wsigoettingen,m206_wsigoettingen,wsigoettingen:m206,2,3,3,singlescreen,260,8.542094455852157,6-9 mo,FALSE,M,FALSE,FALSE,FALSE,M,15,21,NA,NA,NA,NA,NA,NA,NA,monolingual,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.5,17.16,0.6600000000000001,wsigoettingen 6-9 mo
wsigoettingen,m207_wsigoettingen,wsigoettingen:m207,3,3,1,singlescreen,200,6.570841889117043,6-9 mo,FALSE,M,FALSE,FALSE,FALSE,M,10,10,NA,NA,NA,NA,NA,NA,NA,monolingual,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.76,15.34,8.58,wsigoettingen 6-9 mo
wsigoettingen,m208_wsigoettingen,wsigoettingen:m208,4,3,1,singlescreen,196,6.439425051334703,6-9 mo,FALSE,F,FALSE,FALSE,FALSE,M,17,17,NA,NA,NA,NA,NA,NA,NA,monolingual,17,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.13,3.74,-10.39,wsigoettingen 6-9 mo
wsigoettingen,m209_wsigoettingen,wsigoettingen:m209,1,3,3,singlescreen,257,8.4435318275154,6-9 mo,FALSE,F,FALSE,FALSE,FALSE,M,21,21,NA,NA,NA,NA,NA,NA,NA,monolingual,21,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.58,3.16,-0.41999999999999993,wsigoettingen 6-9 mo
wsigoettingen,m210_wsigoettingen,wsigoettingen:m210,2,3,3,singlescreen,221,7.260780287474333,6-9 mo,FALSE,M,FALSE,FALSE,FALSE,F,17,21,NA,NA,NA,NA,NA,NA,NA,monolingual,21,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.07,15.59,4.52,wsigoettingen 6-9 mo
wsigoettingen,m211_wsigoettingen,wsigoettingen:m211,3,3,1,singlescreen,231,7.5893223819301845,6-9 mo,FALSE,M,FALSE,FALSE,FALSE,M,17,10,NA,NA,NA,NA,NA,NA,NA,monolingual,17,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.04,17.52,0.4800000000000004,wsigoettingen 6-9 mo
wsigoettingen,m212_wsigoettingen,wsigoettingen:m212,4,3,1,singlescreen,208,6.833675564681725,6-9 mo,FALSE,F,FALSE,FALSE,FALSE,M,21,21,NA,NA,NA,NA,NA,NA,NA,monolingual,21,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.02,16.42,1.4000000000000021,wsigoettingen 6-9 mo
wsigoettingen,m213_wsigoettingen,wsigoettingen:m213,1,3,3,singlescreen,229,7.523613963039014,6-9 mo,FALSE,F,FALSE,FALSE,FALSE,M,17,21,NA,NA,NA,NA,NA,NA,NA,monolingual,17,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.97,17.18,7.209999999999999,wsigoettingen 6-9 mo
wsigoettingen,m214_wsigoettingen,wsigoettingen:m214,2,3,3,singlescreen,223,7.326488706365503,6-9 mo,FALSE,M,FALSE,FALSE,FALSE,F,12,15,NA,NA,NA,NA,NA,NA,NA,monolingual,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.02,3.47,-2.5499999999999994,wsigoettingen 6-9 mo
wsigoettingen,m215_wsigoettingen,wsigoettingen:m215,3,3,1,singlescreen,249,8.180698151950718,6-9 mo,FALSE,M,FALSE,FALSE,FALSE,F,10,12,NA,NA,NA,NA,NA,NA,NA,monolingual,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.87,5.62,2.75,wsigoettingen 6-9 mo
wsigoettingen,m216_wsigoettingen,wsigoettingen:m216,4,3,1,singlescreen,235,7.7207392197125255,6-9 mo,FALSE,F,FALSE,FALSE,FALSE,M,12,12,NA,NA,NA,NA,NA,NA,NA,monolingual,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.52,4.2,-7.319999999999999,wsigoettingen 6-9 mo
wsigoettingen,m217_wsigoettingen,wsigoettingen:m217,1,3,3,singlescreen,256,8.410677618069816,6-9 mo,FALSE,M,FALSE,FALSE,FALSE,F,21,21,NA,NA,NA,NA,NA,NA,NA,monolingual,21,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.61,16.35,3.740000000000002,wsigoettingen 6-9 mo
wsigoettingen,m218_wsigoettingen,wsigoettingen:m218,2,3,3,singlescreen,262,8.607802874743326,6-9 mo,FALSE,F,FALSE,FALSE,FALSE,M,12,10,NA,NA,NA,NA,NA,NA,NA,monolingual,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.06,16.51,3.450000000000001,wsigoettingen 6-9 mo
wsigoettingen,m219_wsigoettingen,wsigoettingen:m219,3,3,1,singlescreen,222,7.293634496919918,6-9 mo,FALSE,F,FALSE,FALSE,FALSE,M,17,15,NA,NA,NA,NA,NA,NA,NA,monolingual,17,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.8,5.13,-6.670000000000001,wsigoettingen 6-9 mo
wsigoettingen,m220_wsigoettingen,wsigoettingen:m220,4,3,1,singlescreen,205,6.7351129363449695,6-9 mo,FALSE,F,FALSE,FALSE,FALSE,M,17,17,NA,NA,NA,NA,NA,NA,NA,monolingual,17,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.73,5.98,2.2500000000000004,wsigoettingen 6-9 mo
wsigoettingen,m221_wsigoettingen,wsigoettingen:m221,1,3,3,singlescreen,259,8.509240246406572,6-9 mo,FALSE,F,FALSE,FALSE,FALSE,M,21,15,NA,NA,NA,NA,NA,NA,NA,monolingual,21,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.6,8.53,-2.0700000000000003,wsigoettingen 6-9 mo
wsigoettingen,m223_wsigoettingen,wsigoettingen:m223,3,3,1,singlescreen,195,6.406570841889117,6-9 mo,FALSE,M,FALSE,FALSE,FALSE,F,21,12,NA,NA,NA,NA,NA,NA,NA,monolingual,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.54,4.9,-11.639999999999999,wsigoettingen 6-9 mo
wsigoettingen,m224_wsigoettingen,wsigoettingen:m224,4,3,1,singlescreen,204,6.702258726899384,6-9 mo,FALSE,M,FALSE,FALSE,FALSE,M,12,12,NA,NA,NA,NA,NA,NA,NA,monolingual,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.22,13.03,2.8099999999999987,wsigoettingen 6-9 mo
wsigoettingen,m226_wsigoettingen,wsigoettingen:m226,2,3,3,singlescreen,211,6.93223819301848,6-9 mo,FALSE,M,FALSE,FALSE,FALSE,M,21,15,NA,NA,NA,NA,NA,NA,NA,monolingual,21,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.93,16.73,8.8,wsigoettingen 6-9 mo
wsigoettingen,m227_wsigoettingen,wsigoettingen:m227,3,3,1,singlescreen,236,7.753593429158111,6-9 mo,FALSE,M,FALSE,FALSE,FALSE,M,17,15,NA,NA,NA,NA,NA,NA,NA,monolingual,17,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.71,14.67,-2.040000000000001,wsigoettingen 6-9 mo
wsigoettingen,m228_wsigoettingen,wsigoettingen:m228,4,3,1,singlescreen,197,6.4722792607802875,6-9 mo,FALSE,F,FALSE,FALSE,FALSE,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,monolingual,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.63,9.38,4.750000000000001,wsigoettingen 6-9 mo
wsigoettingen,m229_wsigoettingen,wsigoettingen:m229,1,3,3,singlescreen,197,6.4722792607802875,6-9 mo,FALSE,M,FALSE,FALSE,FALSE,M,10,10,NA,NA,NA,NA,NA,NA,NA,monolingual,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,17.5,-0.5,wsigoettingen 6-9 mo
wsigoettingen,m230_wsigoettingen,wsigoettingen:m230,2,3,3,singlescreen,200,6.570841889117043,6-9 mo,FALSE,M,FALSE,FALSE,FALSE,M,17,17,NA,NA,NA,NA,NA,NA,NA,monolingual,17,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.46,14.26,0.7999999999999989,wsigoettingen 6-9 mo
wsigoettingen,m231_wsigoettingen,wsigoettingen:m231,2,3,3,singlescreen,235,7.7207392197125255,6-9 mo,FALSE,M,FALSE,FALSE,FALSE,M,12,12,NA,NA,NA,NA,NA,NA,NA,monolingual,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.97,12.02,-3.950000000000001,wsigoettingen 6-9 mo
wsigoettingen,m309_wsigoettingen,wsigoettingen:m309,1,3,3,singlescreen,394,12.944558521560575,12-15 mo,FALSE,M,FALSE,FALSE,FALSE,M,15,21,NA,NA,NA,NA,NA,NA,NA,monolingual,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.42,8.71,-8.71,wsigoettingen 12-15 mo
wsigoettingen,m401_wsigoettingen,wsigoettingen:m401,1,3,3,singlescreen,414,13.60164271047228,12-15 mo,FALSE,M,FALSE,FALSE,FALSE,M,22,10,NA,NA,NA,NA,NA,NA,NA,monolingual,22,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.37,10.81,-2.5599999999999987,wsigoettingen 12-15 mo
wsigoettingen,m402_wsigoettingen,wsigoettingen:m402,2,3,3,singlescreen,411,13.503080082135524,12-15 mo,FALSE,M,FALSE,FALSE,FALSE,M,12,10,NA,NA,NA,NA,NA,NA,NA,monolingual,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.22,2.81,-1.4099999999999997,wsigoettingen 12-15 mo
wsigoettingen,m404_wsigoettingen,wsigoettingen:m404,4,3,3,singlescreen,399,13.1088295687885,12-15 mo,FALSE,F,FALSE,FALSE,FALSE,M,12,15,NA,NA,NA,NA,NA,NA,NA,monolingual,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.32,6.49,2.17,wsigoettingen 12-15 mo
wsigoettingen,m405_wsigoettingen,wsigoettingen:m405,1,3,3,singlescreen,421,13.831622176591376,12-15 mo,FALSE,M,FALSE,FALSE,FALSE,M,17,21,NA,NA,NA,NA,NA,NA,NA,monolingual,17,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.19,12.99,8.8,wsigoettingen 12-15 mo
wsigoettingen,m406_wsigoettingen,wsigoettingen:m406,2,3,3,singlescreen,429,14.094455852156058,12-15 mo,FALSE,F,FALSE,FALSE,FALSE,M,17,21,NA,NA,NA,NA,NA,NA,NA,monolingual,17,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.59,7.78,5.19,wsigoettingen 12-15 mo
wsigoettingen,m407_wsigoettingen,wsigoettingen:m407,3,3,3,singlescreen,443,14.55441478439425,12-15 mo,FALSE,M,FALSE,FALSE,FALSE,M,21,21,NA,NA,NA,NA,NA,NA,NA,monolingual,21,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.3,4.56,-11.740000000000002,wsigoettingen 12-15 mo
wsigoettingen,m408_wsigoettingen,wsigoettingen:m408,4,3,3,singlescreen,375,12.320328542094456,12-15 mo,FALSE,M,FALSE,FALSE,FALSE,M,17,17,NA,NA,NA,NA,NA,NA,NA,monolingual,17,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.85,15.38,-1.4700000000000006,wsigoettingen 12-15 mo
wsigoettingen,m410_wsigoettingen,wsigoettingen:m410,2,3,3,singlescreen,419,13.765913757700206,12-15 mo,FALSE,M,FALSE,FALSE,FALSE,M,17,17,NA,NA,NA,NA,NA,NA,NA,monolingual,17,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.75,NA,wsigoettingen 12-15 mo
wsigoettingen,m411_wsigoettingen,wsigoettingen:m411,3,3,3,singlescreen,414,13.60164271047228,12-15 mo,FALSE,F,FALSE,FALSE,FALSE,M,17,21,NA,NA,NA,NA,NA,NA,NA,monolingual,17,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.85,2.91,0.06000000000000005,wsigoettingen 12-15 mo
wsigoettingen,m412_wsigoettingen,wsigoettingen:m412,4,3,3,singlescreen,395,12.97741273100616,12-15 mo,FALSE,M,FALSE,FALSE,FALSE,F,13,13,NA,NA,NA,NA,NA,NA,NA,monolingual,13,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.28,5.76,2.48,wsigoettingen 12-15 mo
wsigoettingen,m413_wsigoettingen,wsigoettingen:m413,1,3,3,singlescreen,380,12.484599589322382,12-15 mo,FALSE,M,FALSE,FALSE,FALSE,F,17,17,NA,NA,NA,NA,NA,NA,NA,monolingual,17,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.4,12.53,8.129999999999999,wsigoettingen 12-15 mo
wsigoettingen,m415_wsigoettingen,wsigoettingen:m415,3,3,3,singlescreen,378,12.41889117043121,12-15 mo,FALSE,M,FALSE,FALSE,FALSE,NA,12,21,NA,NA,NA,NA,NA,NA,NA,monolingual,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.72,6.44,-0.27999999999999936,wsigoettingen 12-15 mo
wsigoettingen,m417_wsigoettingen,wsigoettingen:m417,1,3,3,singlescreen,400,13.141683778234086,12-15 mo,FALSE,M,FALSE,FALSE,FALSE,M,17,17,NA,NA,NA,NA,NA,NA,NA,monolingual,17,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.47,7.4,3.93,wsigoettingen 12-15 mo
babylabkingswood,mb8502_babylabkingswood,babylabkingswood:mb8502,1,3,3,hpp,402,13.207392197125257,12-15 mo,FALSE,F,FALSE,FALSE,FALSE,M,18,17,NA,NA,NA,NA,NA,NA,NA,monolingual,18,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.461,NA,babylabkingswood 12-15 mo
babylabkingswood,mb8731_babylabkingswood,babylabkingswood:mb8731,1,3,3,hpp,401,13.174537987679672,12-15 mo,FALSE,M,FALSE,FALSE,FALSE,M,16,15,NA,NA,NA,NA,NA,NA,NA,monolingual,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.859,NA,babylabkingswood 12-15 mo
babylabkonstanz,mb01_babylabkonstanz,babylabkonstanz:mb01,3,3,1,hpp,264,8.673511293634498,6-9 mo,FALSE,M,FALSE,FALSE,FALSE,F,13,13,NA,NA,NA,NA,NA,NA,NA,monolingual,13,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.64,NA,babylabkonstanz 6-9 mo
babylablangessex,mb121505_babylablangessex,babylablangessex:mb121505,1,3,3,eyetracking,406,13.338809034907598,12-15 mo,FALSE,F,FALSE,FALSE,FALSE,M,15,16,NA,NA,NA,NA,NA,NA,NA,monolingual,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.855,NA,babylablangessex 12-15 mo
babylablangessex,mb6902_babylablangessex,babylablangessex:mb6902,2,3,3,eyetracking,195,6.406570841889117,6-9 mo,FALSE,F,FALSE,FALSE,FALSE,M,15,15,NA,NA,NA,NA,NA,NA,NA,monolingual,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.364,NA,NA,babylablangessex 6-9 mo
babylablangessex,mb6909_babylablangessex,babylablangessex:mb6909,1,3,3,eyetracking,230,7.5564681724846,6-9 mo,FALSE,M,FALSE,FALSE,FALSE,M,16,16,NA,NA,NA,NA,NA,NA,NA,monolingual,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.767,NA,babylablangessex 6-9 mo
babylablmu,47_babylablmu,babylablmu:47,1,3,3,eyetracking,413,13.568788501026694,12-15 mo,FALSE,M,FALSE,FALSE,FALSE,M,18,21,NA,NA,NA,NA,NA,NA,NA,monolingual,18,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.98,NA,babylablmu 12-15 mo
babylablmu,74_babylablmu,babylablmu:74,4,3,1,eyetracking,384,12.616016427104723,12-15 mo,FALSE,F,FALSE,FALSE,FALSE,M,18,21,NA,NA,NA,NA,NA,NA,NA,monolingual,18,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.27,NA,NA,babylablmu 12-15 mo
babylabnijmegen,ba1769_babylabnijmegen,babylabnijmegen:ba1769,2,3,3,hpp,266,8.739219712525667,6-9 mo,FALSE,F,FALSE,FALSE,FALSE,F,18,18,NA,NA,NA,NA,NA,NA,NA,monolingual,18,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.77,NA,NA,babylabnijmegen 6-9 mo
babylabparisdescartes1,lpp13o21_babylabparisdescartes1,babylabparisdescartes1:lpp13o21,2,3,3,hpp,383,12.583162217659138,12-15 mo,FALSE,F,FALSE,FALSE,FALSE,F,17,17,NA,NA,NA,NA,NA,NA,NA,monolingual,17,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.777,NA,NA,babylabparisdescartes1 12-15 mo
