lab,subid,subid_unique,trial_order,trial_num,stimulus_num,method,age_days,age_mo,age_group,nae,gender,second_session,missing,parenta_gender,parentb_gender,parenta_education,parentb_education,bilingual_nae,lang2,lang3,lang4,bilingual_parenta_nae,bilingual_parentb_nae,bilingual_interview_lang,lang_group,SES,nae_exp,trial_error,session_error,lang1,lang1_exposure,lang2_exposure,lang3_exposure,lang4_exposure,pilot,bilingual_exposure,comm_lang_learn,monolingual_exposure,td,full_term,session_error_type_recoded,trial_error_recoded,out_of_age,ADS,IDS,diff
nusinfantlanguagecentre,nusinfantlanguagecentre_yb006,NA,NA,2,2,eyetracking,263,8.640657084188911,6-9 mo,FALSE,F,NA,NA,NA,NA,NA,NA,NA,mandarin,na,na,NA,NA,NA,bilingual,15,0,FALSE,FALSE,english,41,58,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,7.38,9.21,1.830000000000001
nusinfantlanguagecentre,nusinfantlanguagecentre_yb006,NA,NA,3,3,eyetracking,263,8.640657084188911,6-9 mo,FALSE,F,NA,NA,NA,NA,NA,NA,NA,mandarin,na,na,NA,NA,NA,bilingual,15,0,FALSE,FALSE,english,41,58,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,6.5,9.57,3.0700000000000003
nusinfantlanguagecentre,nusinfantlanguagecentre_yb006,NA,NA,4,4,eyetracking,263,8.640657084188911,6-9 mo,FALSE,F,NA,NA,NA,NA,NA,NA,NA,mandarin,na,na,NA,NA,NA,bilingual,15,0,FALSE,FALSE,english,41,58,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,7.41,3.23,-4.18
nusinfantlanguagecentre,nusinfantlanguagecentre_yb006,NA,NA,5,5,eyetracking,263,8.640657084188911,6-9 mo,FALSE,F,NA,NA,NA,NA,NA,NA,NA,mandarin,na,na,NA,NA,NA,bilingual,15,0,FALSE,FALSE,english,41,58,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,3.25,NA,NA
nusinfantlanguagecentre,nusinfantlanguagecentre_yb006,NA,NA,6,6,eyetracking,263,8.640657084188911,6-9 mo,FALSE,F,NA,NA,NA,NA,NA,NA,NA,mandarin,na,na,NA,NA,NA,bilingual,15,0,FALSE,FALSE,english,41,58,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,NA
nusinfantlanguagecentre,nusinfantlanguagecentre_yb006,NA,NA,7,7,eyetracking,263,8.640657084188911,6-9 mo,FALSE,F,NA,NA,NA,NA,NA,NA,NA,mandarin,na,na,NA,NA,NA,bilingual,15,0,FALSE,FALSE,english,41,58,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,3.33,NA
nusinfantlanguagecentre,nusinfantlanguagecentre_yb006,NA,NA,8,8,eyetracking,263,8.640657084188911,6-9 mo,FALSE,F,NA,NA,NA,NA,NA,NA,NA,mandarin,na,na,NA,NA,NA,bilingual,15,0,FALSE,FALSE,english,41,58,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,4.15,NA
nusinfantlanguagecentre,nusinfantlanguagecentre_yb010,NA,NA,1,1,eyetracking,238,7.819301848049282,6-9 mo,FALSE,M,NA,NA,NA,NA,NA,NA,NA,mandarin,fuchow,na,NA,NA,NA,bilingual,15,0,FALSE,FALSE,english,63,32,3,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,8.41,10.11,1.6999999999999993
nusinfantlanguagecentre,nusinfantlanguagecentre_yb010,NA,NA,2,2,eyetracking,238,7.819301848049282,6-9 mo,FALSE,M,NA,NA,NA,NA,NA,NA,NA,mandarin,fuchow,na,NA,NA,NA,bilingual,15,0,FALSE,FALSE,english,63,32,3,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,6.56,2.58,-3.9799999999999995
nusinfantlanguagecentre,nusinfantlanguagecentre_yb010,NA,NA,3,3,eyetracking,238,7.819301848049282,6-9 mo,FALSE,M,NA,NA,NA,NA,NA,NA,NA,mandarin,fuchow,na,NA,NA,NA,bilingual,15,0,FALSE,FALSE,english,63,32,3,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,7.84,4.3,-3.54
nusinfantlanguagecentre,nusinfantlanguagecentre_yb010,NA,NA,4,4,eyetracking,238,7.819301848049282,6-9 mo,FALSE,M,NA,NA,NA,NA,NA,NA,NA,mandarin,fuchow,na,NA,NA,NA,bilingual,15,0,FALSE,FALSE,english,63,32,3,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,5.01,3.46,-1.5499999999999998
nusinfantlanguagecentre,nusinfantlanguagecentre_yb010,NA,NA,5,5,eyetracking,238,7.819301848049282,6-9 mo,FALSE,M,NA,NA,NA,NA,NA,NA,NA,mandarin,fuchow,na,NA,NA,NA,bilingual,15,0,FALSE,FALSE,english,63,32,3,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,10.76,8.84,-1.92
nusinfantlanguagecentre,nusinfantlanguagecentre_yb010,NA,NA,6,6,eyetracking,238,7.819301848049282,6-9 mo,FALSE,M,NA,NA,NA,NA,NA,NA,NA,mandarin,fuchow,na,NA,NA,NA,bilingual,15,0,FALSE,FALSE,english,63,32,3,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,5.84,6.78,0.9400000000000004
nusinfantlanguagecentre,nusinfantlanguagecentre_yb010,NA,NA,7,7,eyetracking,238,7.819301848049282,6-9 mo,FALSE,M,NA,NA,NA,NA,NA,NA,NA,mandarin,fuchow,na,NA,NA,NA,bilingual,15,0,FALSE,FALSE,english,63,32,3,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,7.04,NA,NA
nusinfantlanguagecentre,nusinfantlanguagecentre_yb010,NA,NA,8,8,eyetracking,238,7.819301848049282,6-9 mo,FALSE,M,NA,NA,NA,NA,NA,NA,NA,mandarin,fuchow,na,NA,NA,NA,bilingual,15,0,FALSE,FALSE,english,63,32,3,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,5.61,2.56,-3.0500000000000003
nusinfantlanguagecentre,nusinfantlanguagecentre_yb011,NA,NA,1,5,eyetracking,230,7.5564681724846,6-9 mo,FALSE,F,NA,NA,NA,NA,NA,NA,NA,mandarin,cantonese,hokkien,NA,NA,NA,bilingual,15,0,FALSE,FALSE,english,72,27,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,2.45,3.95,1.5
nusinfantlanguagecentre,nusinfantlanguagecentre_yb011,NA,NA,2,7,eyetracking,230,7.5564681724846,6-9 mo,FALSE,F,NA,NA,NA,NA,NA,NA,NA,mandarin,cantonese,hokkien,NA,NA,NA,bilingual,15,0,FALSE,FALSE,english,72,27,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,5.25,NA
nusinfantlanguagecentre,nusinfantlanguagecentre_yb011,NA,NA,3,1,eyetracking,230,7.5564681724846,6-9 mo,FALSE,F,NA,NA,NA,NA,NA,NA,NA,mandarin,cantonese,hokkien,NA,NA,NA,bilingual,15,0,FALSE,FALSE,english,72,27,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,NA
nusinfantlanguagecentre,nusinfantlanguagecentre_yb011,NA,NA,4,3,eyetracking,230,7.5564681724846,6-9 mo,FALSE,F,NA,NA,NA,NA,NA,NA,NA,mandarin,cantonese,hokkien,NA,NA,NA,bilingual,15,0,FALSE,FALSE,english,72,27,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,3.73,NA
nusinfantlanguagecentre,nusinfantlanguagecentre_yb011,NA,NA,5,2,eyetracking,230,7.5564681724846,6-9 mo,FALSE,F,NA,NA,NA,NA,NA,NA,NA,mandarin,cantonese,hokkien,NA,NA,NA,bilingual,15,0,FALSE,FALSE,english,72,27,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,NA
nusinfantlanguagecentre,nusinfantlanguagecentre_yb011,NA,NA,6,4,eyetracking,230,7.5564681724846,6-9 mo,FALSE,F,NA,NA,NA,NA,NA,NA,NA,mandarin,cantonese,hokkien,NA,NA,NA,bilingual,15,0,FALSE,FALSE,english,72,27,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,NA
nusinfantlanguagecentre,nusinfantlanguagecentre_yb011,NA,NA,7,6,eyetracking,230,7.5564681724846,6-9 mo,FALSE,F,NA,NA,NA,NA,NA,NA,NA,mandarin,cantonese,hokkien,NA,NA,NA,bilingual,15,0,FALSE,FALSE,english,72,27,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,10.83,NA
nusinfantlanguagecentre,nusinfantlanguagecentre_yb011,NA,NA,8,8,eyetracking,230,7.5564681724846,6-9 mo,FALSE,F,NA,NA,NA,NA,NA,NA,NA,mandarin,cantonese,hokkien,NA,NA,NA,bilingual,15,0,FALSE,FALSE,english,72,27,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,2.07,NA
nusinfantlanguagecentre,nusinfantlanguagecentre_yb012,NA,NA,1,5,eyetracking,257,8.4435318275154,6-9 mo,FALSE,M,NA,NA,NA,NA,NA,NA,NA,mandarin,bahasa indonesian,na,NA,NA,NA,bilingual,15,0,FALSE,FALSE,english,49,50,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,10.49,6.61,-3.88
nusinfantlanguagecentre,nusinfantlanguagecentre_yb012,NA,NA,2,7,eyetracking,257,8.4435318275154,6-9 mo,FALSE,M,NA,NA,NA,NA,NA,NA,NA,mandarin,bahasa indonesian,na,NA,NA,NA,bilingual,15,0,FALSE,FALSE,english,49,50,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,7.66,2.05,-5.61
nusinfantlanguagecentre,nusinfantlanguagecentre_yb012,NA,NA,3,1,eyetracking,257,8.4435318275154,6-9 mo,FALSE,M,NA,NA,NA,NA,NA,NA,NA,mandarin,bahasa indonesian,na,NA,NA,NA,bilingual,15,0,FALSE,FALSE,english,49,50,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,2.2,NA
nusinfantlanguagecentre,nusinfantlanguagecentre_yb012,NA,NA,4,3,eyetracking,257,8.4435318275154,6-9 mo,FALSE,M,NA,NA,NA,NA,NA,NA,NA,mandarin,bahasa indonesian,na,NA,NA,NA,bilingual,15,0,FALSE,FALSE,english,49,50,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,2.66,NA,NA
nusinfantlanguagecentre,nusinfantlanguagecentre_yb012,NA,NA,5,2,eyetracking,257,8.4435318275154,6-9 mo,FALSE,M,NA,NA,NA,NA,NA,NA,NA,mandarin,bahasa indonesian,na,NA,NA,NA,bilingual,15,0,FALSE,FALSE,english,49,50,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,NA
nusinfantlanguagecentre,nusinfantlanguagecentre_yb013,NA,NA,1,1,eyetracking,263,8.640657084188911,6-9 mo,FALSE,F,NA,NA,NA,NA,NA,NA,NA,mandarin,na,na,NA,NA,NA,bilingual,13,0,FALSE,FALSE,english,38,61,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,8.98,NA
nusinfantlanguagecentre,nusinfantlanguagecentre_yb013,NA,NA,2,2,eyetracking,263,8.640657084188911,6-9 mo,FALSE,F,NA,NA,NA,NA,NA,NA,NA,mandarin,na,na,NA,NA,NA,bilingual,13,0,FALSE,FALSE,english,38,61,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,NA
nusinfantlanguagecentre,nusinfantlanguagecentre_yb013,NA,NA,3,3,eyetracking,263,8.640657084188911,6-9 mo,FALSE,F,NA,NA,NA,NA,NA,NA,NA,mandarin,na,na,NA,NA,NA,bilingual,13,0,FALSE,FALSE,english,38,61,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,7.01,NA,NA
nusinfantlanguagecentre,nusinfantlanguagecentre_yb014,NA,NA,1,1,eyetracking,251,8.24640657084189,6-9 mo,FALSE,F,NA,NA,NA,NA,NA,NA,NA,mandarin,cantonese hokkien,teochew,NA,NA,NA,bilingual,13,0,FALSE,FALSE,english,45,45,5,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,4.16,6.59,2.4299999999999997
nusinfantlanguagecentre,nusinfantlanguagecentre_yb014,NA,NA,2,2,eyetracking,251,8.24640657084189,6-9 mo,FALSE,F,NA,NA,NA,NA,NA,NA,NA,mandarin,cantonese hokkien,teochew,NA,NA,NA,bilingual,13,0,FALSE,FALSE,english,45,45,5,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,7.29,7.86,0.5700000000000003
nusinfantlanguagecentre,nusinfantlanguagecentre_yb014,NA,NA,3,3,eyetracking,251,8.24640657084189,6-9 mo,FALSE,F,NA,NA,NA,NA,NA,NA,NA,mandarin,cantonese hokkien,teochew,NA,NA,NA,bilingual,13,0,FALSE,FALSE,english,45,45,5,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,5.15,12.77,7.619999999999999
nusinfantlanguagecentre,nusinfantlanguagecentre_yb014,NA,NA,4,4,eyetracking,251,8.24640657084189,6-9 mo,FALSE,F,NA,NA,NA,NA,NA,NA,NA,mandarin,cantonese hokkien,teochew,NA,NA,NA,bilingual,13,0,FALSE,FALSE,english,45,45,5,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,3.53,6.38,2.85
nusinfantlanguagecentre,nusinfantlanguagecentre_yb014,NA,NA,5,5,eyetracking,251,8.24640657084189,6-9 mo,FALSE,F,NA,NA,NA,NA,NA,NA,NA,mandarin,cantonese hokkien,teochew,NA,NA,NA,bilingual,13,0,FALSE,FALSE,english,45,45,5,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,4.83,2.58,-2.25
nusinfantlanguagecentre,nusinfantlanguagecentre_yb014,NA,NA,6,6,eyetracking,251,8.24640657084189,6-9 mo,FALSE,F,NA,NA,NA,NA,NA,NA,NA,mandarin,cantonese hokkien,teochew,NA,NA,NA,bilingual,13,0,FALSE,FALSE,english,45,45,5,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,2.07,7.93,5.859999999999999
nusinfantlanguagecentre,nusinfantlanguagecentre_yb014,NA,NA,7,7,eyetracking,251,8.24640657084189,6-9 mo,FALSE,F,NA,NA,NA,NA,NA,NA,NA,mandarin,cantonese hokkien,teochew,NA,NA,NA,bilingual,13,0,FALSE,FALSE,english,45,45,5,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,4.56,NA
nusinfantlanguagecentre,nusinfantlanguagecentre_yb014,NA,NA,8,8,eyetracking,251,8.24640657084189,6-9 mo,FALSE,F,NA,NA,NA,NA,NA,NA,NA,mandarin,cantonese hokkien,teochew,NA,NA,NA,bilingual,13,0,FALSE,FALSE,english,45,45,5,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,6.36,NA
nusinfantlanguagecentre,nusinfantlanguagecentre_yb015,NA,NA,1,5,eyetracking,265,8.706365503080082,6-9 mo,FALSE,F,NA,NA,NA,NA,NA,NA,NA,mandarin,na,na,NA,NA,NA,bilingual,15,0,FALSE,FALSE,english,50,49,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,3.1,NA
nusinfantlanguagecentre,nusinfantlanguagecentre_yb015,NA,NA,2,7,eyetracking,265,8.706365503080082,6-9 mo,FALSE,F,NA,NA,NA,NA,NA,NA,NA,mandarin,na,na,NA,NA,NA,bilingual,15,0,FALSE,FALSE,english,50,49,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,2.58,4.53,1.9500000000000002
nusinfantlanguagecentre,nusinfantlanguagecentre_yb015,NA,NA,3,1,eyetracking,265,8.706365503080082,6-9 mo,FALSE,F,NA,NA,NA,NA,NA,NA,NA,mandarin,na,na,NA,NA,NA,bilingual,15,0,FALSE,FALSE,english,50,49,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,4.3,NA,NA
nusinfantlanguagecentre,nusinfantlanguagecentre_yb015,NA,NA,4,3,eyetracking,265,8.706365503080082,6-9 mo,FALSE,F,NA,NA,NA,NA,NA,NA,NA,mandarin,na,na,NA,NA,NA,bilingual,15,0,FALSE,FALSE,english,50,49,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,4.55,NA,NA
nusinfantlanguagecentre,nusinfantlanguagecentre_yb015,NA,NA,5,2,eyetracking,265,8.706365503080082,6-9 mo,FALSE,F,NA,NA,NA,NA,NA,NA,NA,mandarin,na,na,NA,NA,NA,bilingual,15,0,FALSE,FALSE,english,50,49,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,NA
nusinfantlanguagecentre,nusinfantlanguagecentre_yb016,NA,NA,1,5,eyetracking,264,8.673511293634498,6-9 mo,FALSE,F,NA,NA,NA,NA,NA,NA,NA,mandarin,na,na,NA,NA,NA,bilingual,13,0,FALSE,FALSE,english,49,50,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,15.68,7.58,-8.1
nusinfantlanguagecentre,nusinfantlanguagecentre_yb016,NA,NA,2,7,eyetracking,264,8.673511293634498,6-9 mo,FALSE,F,NA,NA,NA,NA,NA,NA,NA,mandarin,na,na,NA,NA,NA,bilingual,13,0,FALSE,FALSE,english,49,50,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,10.22,5.58,-4.640000000000001
nusinfantlanguagecentre,nusinfantlanguagecentre_yb016,NA,NA,3,1,eyetracking,264,8.673511293634498,6-9 mo,FALSE,F,NA,NA,NA,NA,NA,NA,NA,mandarin,na,na,NA,NA,NA,bilingual,13,0,FALSE,FALSE,english,49,50,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,3.88,6.73,2.8500000000000005
nusinfantlanguagecentre,nusinfantlanguagecentre_yb016,NA,NA,4,3,eyetracking,264,8.673511293634498,6-9 mo,FALSE,F,NA,NA,NA,NA,NA,NA,NA,mandarin,na,na,NA,NA,NA,bilingual,13,0,FALSE,FALSE,english,49,50,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,2.43,2.58,0.1499999999999999
nusinfantlanguagecentre,nusinfantlanguagecentre_yb016,NA,NA,5,2,eyetracking,264,8.673511293634498,6-9 mo,FALSE,F,NA,NA,NA,NA,NA,NA,NA,mandarin,na,na,NA,NA,NA,bilingual,13,0,FALSE,FALSE,english,49,50,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,5.98,5.8,-0.1800000000000006
nusinfantlanguagecentre,nusinfantlanguagecentre_yb016,NA,NA,6,4,eyetracking,264,8.673511293634498,6-9 mo,FALSE,F,NA,NA,NA,NA,NA,NA,NA,mandarin,na,na,NA,NA,NA,bilingual,13,0,FALSE,FALSE,english,49,50,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,NA
nusinfantlanguagecentre,nusinfantlanguagecentre_yb016,NA,NA,7,6,eyetracking,264,8.673511293634498,6-9 mo,FALSE,F,NA,NA,NA,NA,NA,NA,NA,mandarin,na,na,NA,NA,NA,bilingual,13,0,FALSE,FALSE,english,49,50,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,NA
nusinfantlanguagecentre,nusinfantlanguagecentre_yb016,NA,NA,8,8,eyetracking,264,8.673511293634498,6-9 mo,FALSE,F,NA,NA,NA,NA,NA,NA,NA,mandarin,na,na,NA,NA,NA,bilingual,13,0,FALSE,FALSE,english,49,50,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,2.32,NA,NA
nusinfantlanguagecentre,nusinfantlanguagecentre_yb017,NA,NA,1,1,eyetracking,262,8.607802874743326,6-9 mo,FALSE,M,NA,NA,NA,NA,NA,NA,NA,mandarin,na,na,NA,NA,NA,bilingual,15,0,FALSE,FALSE,english,32,67,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,2.63,NA
nusinfantlanguagecentre,nusinfantlanguagecentre_yb017,NA,NA,2,2,eyetracking,262,8.607802874743326,6-9 mo,FALSE,M,NA,NA,NA,NA,NA,NA,NA,mandarin,na,na,NA,NA,NA,bilingual,15,0,FALSE,FALSE,english,32,67,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,NA
nusinfantlanguagecentre,nusinfantlanguagecentre_yb019,NA,NA,1,5,eyetracking,257,8.4435318275154,6-9 mo,FALSE,F,NA,NA,NA,NA,NA,NA,NA,mandarin,na,na,NA,NA,NA,bilingual,13,0,FALSE,FALSE,english,34,65,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,9.01,NA
nusinfantlanguagecentre,nusinfantlanguagecentre_yb019,NA,NA,2,7,eyetracking,257,8.4435318275154,6-9 mo,FALSE,F,NA,NA,NA,NA,NA,NA,NA,mandarin,na,na,NA,NA,NA,bilingual,13,0,FALSE,FALSE,english,34,65,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,5.4,NA
nusinfantlanguagecentre,nusinfantlanguagecentre_yb019,NA,NA,3,1,eyetracking,257,8.4435318275154,6-9 mo,FALSE,F,NA,NA,NA,NA,NA,NA,NA,mandarin,na,na,NA,NA,NA,bilingual,13,0,FALSE,FALSE,english,34,65,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,2.75,4.28,1.5300000000000002
nusinfantlanguagecentre,nusinfantlanguagecentre_yb020,NA,NA,1,5,eyetracking,268,8.804928131416839,6-9 mo,FALSE,F,NA,NA,NA,NA,NA,NA,NA,mandarin,na,na,NA,NA,NA,bilingual,15,0,FALSE,FALSE,english,50,50,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,10.04,11.23,1.1900000000000013
nusinfantlanguagecentre,nusinfantlanguagecentre_yb020,NA,NA,2,7,eyetracking,268,8.804928131416839,6-9 mo,FALSE,F,NA,NA,NA,NA,NA,NA,NA,mandarin,na,na,NA,NA,NA,bilingual,15,0,FALSE,FALSE,english,50,50,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,17.49,5.06,-12.43
nusinfantlanguagecentre,nusinfantlanguagecentre_yb020,NA,NA,3,1,eyetracking,268,8.804928131416839,6-9 mo,FALSE,F,NA,NA,NA,NA,NA,NA,NA,mandarin,na,na,NA,NA,NA,bilingual,15,0,FALSE,FALSE,english,50,50,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,4.7,NA
nusinfantlanguagecentre,nusinfantlanguagecentre_yb020,NA,NA,4,3,eyetracking,268,8.804928131416839,6-9 mo,FALSE,F,NA,NA,NA,NA,NA,NA,NA,mandarin,na,na,NA,NA,NA,bilingual,15,0,FALSE,FALSE,english,50,50,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,NA
nusinfantlanguagecentre,nusinfantlanguagecentre_yb020,NA,NA,5,2,eyetracking,268,8.804928131416839,6-9 mo,FALSE,F,NA,NA,NA,NA,NA,NA,NA,mandarin,na,na,NA,NA,NA,bilingual,15,0,FALSE,FALSE,english,50,50,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,3.96,NA
nusinfantlanguagecentre,nusinfantlanguagecentre_yb020,NA,NA,6,4,eyetracking,268,8.804928131416839,6-9 mo,FALSE,F,NA,NA,NA,NA,NA,NA,NA,mandarin,na,na,NA,NA,NA,bilingual,15,0,FALSE,FALSE,english,50,50,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,4.96,2.43,-2.53
nusinfantlanguagecentre,nusinfantlanguagecentre_yb020,NA,NA,7,6,eyetracking,268,8.804928131416839,6-9 mo,FALSE,F,NA,NA,NA,NA,NA,NA,NA,mandarin,na,na,NA,NA,NA,bilingual,15,0,FALSE,FALSE,english,50,50,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,NA
nusinfantlanguagecentre,nusinfantlanguagecentre_yb021,NA,NA,1,5,eyetracking,232,7.62217659137577,6-9 mo,FALSE,M,NA,NA,NA,NA,NA,NA,NA,mandarin,na,na,NA,NA,NA,bilingual,15,0,FALSE,FALSE,english,74,25,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,NA
nusinfantlanguagecentre,nusinfantlanguagecentre_yb021,NA,NA,2,7,eyetracking,232,7.62217659137577,6-9 mo,FALSE,M,NA,NA,NA,NA,NA,NA,NA,mandarin,na,na,NA,NA,NA,bilingual,15,0,FALSE,FALSE,english,74,25,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,2.2,NA
nusinfantlanguagecentre,nusinfantlanguagecentre_yb021,NA,NA,3,1,eyetracking,232,7.62217659137577,6-9 mo,FALSE,M,NA,NA,NA,NA,NA,NA,NA,mandarin,na,na,NA,NA,NA,bilingual,15,0,FALSE,FALSE,english,74,25,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,NA
nusinfantlanguagecentre,nusinfantlanguagecentre_yb021,NA,NA,5,2,eyetracking,232,7.62217659137577,6-9 mo,FALSE,M,NA,NA,NA,NA,NA,NA,NA,mandarin,na,na,NA,NA,NA,bilingual,15,0,FALSE,FALSE,english,74,25,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,NA
nusinfantlanguagecentre,nusinfantlanguagecentre_yb021,NA,NA,7,6,eyetracking,232,7.62217659137577,6-9 mo,FALSE,M,NA,NA,NA,NA,NA,NA,NA,mandarin,na,na,NA,NA,NA,bilingual,15,0,FALSE,FALSE,english,74,25,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,NA
nusinfantlanguagecentre,nusinfantlanguagecentre_yb022,NA,NA,1,1,eyetracking,269,8.837782340862423,6-9 mo,FALSE,M,NA,NA,NA,NA,NA,NA,NA,mandarin,na,na,NA,NA,NA,bilingual,17,0,FALSE,FALSE,english,63,36,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,10.63,4.06,-6.570000000000001
