lab,subid,subid_unique,trial_order,trial_num,stimulus_num,method,age_days,age_mo,age_group,nae,gender,second_session,missing,parenta_gender,parentb_gender,parenta_education,parentb_education,bilingual_nae,lang2,lang3,lang4,bilingual_parenta_nae,bilingual_parentb_nae,bilingual_interview_lang,lang_group,SES,nae_exp,trial_error,session_error,lang1,lang1_exposure,lang2_exposure,lang3_exposure,lang4_exposure,pilot,bilingual_exposure,comm_lang_learn,monolingual_exposure,td,full_term,session_error_type_recoded,trial_error_recoded,out_of_age,ADS,IDS,diff,lab_age_lang
lllliv,lllliv_mb027,NA,NA,8,8,eyetracking,211,6.93223819301848,6-9 mo,FALSE,M,NA,NA,NA,NA,NA,NA,NA,turkish,na,na,NA,NA,NA,bilingual,13,0,FALSE,FALSE,english,61,38,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,2.54,6.507,3.9669999999999996,lllliv bilingual 6-9 mo
lllliv,lllliv_mb029,NA,NA,1,5,eyetracking,224,7.359342915811088,6-9 mo,FALSE,M,NA,NA,NA,NA,NA,NA,NA,english,na,na,NA,NA,NA,bilingual,18,0,FALSE,FALSE,german,73,26,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,3.843,6.818,2.9749999999999996,lllliv bilingual 6-9 mo
lllliv,lllliv_mb029,NA,NA,2,7,eyetracking,224,7.359342915811088,6-9 mo,FALSE,M,NA,NA,NA,NA,NA,NA,NA,english,na,na,NA,NA,NA,bilingual,18,0,FALSE,FALSE,german,73,26,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,2.9,2.532,-0.3679999999999999,lllliv bilingual 6-9 mo
lllliv,lllliv_mb029,NA,NA,3,1,eyetracking,224,7.359342915811088,6-9 mo,FALSE,M,NA,NA,NA,NA,NA,NA,NA,english,na,na,NA,NA,NA,bilingual,18,0,FALSE,FALSE,german,73,26,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,2.963,6.842,3.8789999999999996,lllliv bilingual 6-9 mo
lllliv,lllliv_mb029,NA,NA,4,3,eyetracking,224,7.359342915811088,6-9 mo,FALSE,M,NA,NA,NA,NA,NA,NA,NA,english,na,na,NA,NA,NA,bilingual,18,0,FALSE,FALSE,german,73,26,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,2.757,2.999,0.242,lllliv bilingual 6-9 mo
lllliv,lllliv_mb029,NA,NA,5,2,eyetracking,224,7.359342915811088,6-9 mo,FALSE,M,NA,NA,NA,NA,NA,NA,NA,english,na,na,NA,NA,NA,bilingual,18,0,FALSE,FALSE,german,73,26,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,2.723,NA,lllliv bilingual 6-9 mo
lllliv,lllliv_mb029,NA,NA,6,4,eyetracking,224,7.359342915811088,6-9 mo,FALSE,M,NA,NA,NA,NA,NA,NA,NA,english,na,na,NA,NA,NA,bilingual,18,0,FALSE,FALSE,german,73,26,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,3.759,5.283,1.5240000000000005,lllliv bilingual 6-9 mo
lllliv,lllliv_mb029,NA,NA,7,6,eyetracking,224,7.359342915811088,6-9 mo,FALSE,M,NA,NA,NA,NA,NA,NA,NA,english,na,na,NA,NA,NA,bilingual,18,0,FALSE,FALSE,german,73,26,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,2.245,3.254,1.009,lllliv bilingual 6-9 mo
lllliv,lllliv_mb029,NA,NA,8,8,eyetracking,224,7.359342915811088,6-9 mo,FALSE,M,NA,NA,NA,NA,NA,NA,NA,english,na,na,NA,NA,NA,bilingual,18,0,FALSE,FALSE,german,73,26,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,3.229,4.745,1.516,lllliv bilingual 6-9 mo
lllliv,lllliv_mb049,NA,NA,1,1,eyetracking,389,12.780287474332649,12-15 mo,FALSE,M,NA,NA,NA,NA,NA,NA,NA,english,na,na,NA,NA,NA,bilingual,21.5,0,FALSE,FALSE,portugese,62,37,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,3.435,NA,NA,lllliv bilingual 12-15 mo
lllliv,lllliv_mb049,NA,NA,2,2,eyetracking,389,12.780287474332649,12-15 mo,FALSE,M,NA,NA,NA,NA,NA,NA,NA,english,na,na,NA,NA,NA,bilingual,21.5,0,FALSE,FALSE,portugese,62,37,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,5.382,4.69,-0.6919999999999993,lllliv bilingual 12-15 mo
lllliv,lllliv_mb049,NA,NA,3,3,eyetracking,389,12.780287474332649,12-15 mo,FALSE,M,NA,NA,NA,NA,NA,NA,NA,english,na,na,NA,NA,NA,bilingual,21.5,0,FALSE,FALSE,portugese,62,37,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,6.217,5.038,-1.1789999999999994,lllliv bilingual 12-15 mo
lllliv,lllliv_mb049,NA,NA,4,4,eyetracking,389,12.780287474332649,12-15 mo,FALSE,M,NA,NA,NA,NA,NA,NA,NA,english,na,na,NA,NA,NA,bilingual,21.5,0,FALSE,FALSE,portugese,62,37,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,3.229,2.374,-0.855,lllliv bilingual 12-15 mo
lllliv,lllliv_mb049,NA,NA,5,5,eyetracking,389,12.780287474332649,12-15 mo,FALSE,M,NA,NA,NA,NA,NA,NA,NA,english,na,na,NA,NA,NA,bilingual,21.5,0,FALSE,FALSE,portugese,62,37,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,5.426,5.007,-0.4190000000000005,lllliv bilingual 12-15 mo
lllliv,lllliv_mb049,NA,NA,6,6,eyetracking,389,12.780287474332649,12-15 mo,FALSE,M,NA,NA,NA,NA,NA,NA,NA,english,na,na,NA,NA,NA,bilingual,21.5,0,FALSE,FALSE,portugese,62,37,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,2.112,5.913,3.801,lllliv bilingual 12-15 mo
lllliv,lllliv_mb049,NA,NA,7,7,eyetracking,389,12.780287474332649,12-15 mo,FALSE,M,NA,NA,NA,NA,NA,NA,NA,english,na,na,NA,NA,NA,bilingual,21.5,0,FALSE,FALSE,portugese,62,37,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,2.196,6.898,4.702,lllliv bilingual 12-15 mo
lllliv,lllliv_mb049,NA,NA,8,8,eyetracking,389,12.780287474332649,12-15 mo,FALSE,M,NA,NA,NA,NA,NA,NA,NA,english,na,na,NA,NA,NA,bilingual,21.5,0,FALSE,FALSE,portugese,62,37,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,6.169,NA,NA,lllliv bilingual 12-15 mo
lllliv,lllliv_mb050,NA,NA,1,1,eyetracking,388,12.747433264887064,12-15 mo,FALSE,M,NA,NA,NA,NA,NA,NA,NA,english,na,na,NA,NA,NA,bilingual,16,0,FALSE,FALSE,mandarin chinese,55,44,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,10.656,NA,lllliv bilingual 12-15 mo
lllliv,lllliv_mb050,NA,NA,2,2,eyetracking,388,12.747433264887064,12-15 mo,FALSE,M,NA,NA,NA,NA,NA,NA,NA,english,na,na,NA,NA,NA,bilingual,16,0,FALSE,FALSE,mandarin chinese,55,44,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,NA,lllliv bilingual 12-15 mo
lllliv,lllliv_mb050,NA,NA,3,3,eyetracking,388,12.747433264887064,12-15 mo,FALSE,M,NA,NA,NA,NA,NA,NA,NA,english,na,na,NA,NA,NA,bilingual,16,0,FALSE,FALSE,mandarin chinese,55,44,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,3.495,2.443,-1.052,lllliv bilingual 12-15 mo
lllliv,lllliv_mb050,NA,NA,4,4,eyetracking,388,12.747433264887064,12-15 mo,FALSE,M,NA,NA,NA,NA,NA,NA,NA,english,na,na,NA,NA,NA,bilingual,16,0,FALSE,FALSE,mandarin chinese,55,44,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,3.349,7.711,4.362,lllliv bilingual 12-15 mo
lllliv,lllliv_mb050,NA,NA,5,5,eyetracking,388,12.747433264887064,12-15 mo,FALSE,M,NA,NA,NA,NA,NA,NA,NA,english,na,na,NA,NA,NA,bilingual,16,0,FALSE,FALSE,mandarin chinese,55,44,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,NA,lllliv bilingual 12-15 mo
lllliv,lllliv_mb050,NA,NA,6,6,eyetracking,388,12.747433264887064,12-15 mo,FALSE,M,NA,NA,NA,NA,NA,NA,NA,english,na,na,NA,NA,NA,bilingual,16,0,FALSE,FALSE,mandarin chinese,55,44,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,NA,lllliv bilingual 12-15 mo
lllliv,lllliv_mb050,NA,NA,7,7,eyetracking,388,12.747433264887064,12-15 mo,FALSE,M,NA,NA,NA,NA,NA,NA,NA,english,na,na,NA,NA,NA,bilingual,16,0,FALSE,FALSE,mandarin chinese,55,44,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,NA,lllliv bilingual 12-15 mo
lllliv,lllliv_mb050,NA,NA,8,8,eyetracking,388,12.747433264887064,12-15 mo,FALSE,M,NA,NA,NA,NA,NA,NA,NA,english,na,na,NA,NA,NA,bilingual,16,0,FALSE,FALSE,mandarin chinese,55,44,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,2.937,NA,lllliv bilingual 12-15 mo
lllliv,lllliv_mb051,NA,NA,1,5,eyetracking,403,13.240246406570842,12-15 mo,FALSE,M,NA,NA,NA,NA,NA,NA,NA,polish,hindi,na,NA,NA,NA,bilingual,21,0,FALSE,FALSE,english,57,29,13,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,6.46,4.934,-1.5259999999999998,lllliv bilingual 12-15 mo
lllliv,lllliv_mb051,NA,NA,2,7,eyetracking,403,13.240246406570842,12-15 mo,FALSE,M,NA,NA,NA,NA,NA,NA,NA,polish,hindi,na,NA,NA,NA,bilingual,21,0,FALSE,FALSE,english,57,29,13,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,2.869,3.011,0.1419999999999999,lllliv bilingual 12-15 mo
lllliv,lllliv_mb051,NA,NA,3,1,eyetracking,403,13.240246406570842,12-15 mo,FALSE,M,NA,NA,NA,NA,NA,NA,NA,polish,hindi,na,NA,NA,NA,bilingual,21,0,FALSE,FALSE,english,57,29,13,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,3.91,NA,NA,lllliv bilingual 12-15 mo
lllliv,lllliv_mb051,NA,NA,4,3,eyetracking,403,13.240246406570842,12-15 mo,FALSE,M,NA,NA,NA,NA,NA,NA,NA,polish,hindi,na,NA,NA,NA,bilingual,21,0,FALSE,FALSE,english,57,29,13,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,NA,lllliv bilingual 12-15 mo
lllliv,lllliv_mb051,NA,NA,5,2,eyetracking,403,13.240246406570842,12-15 mo,FALSE,M,NA,NA,NA,NA,NA,NA,NA,polish,hindi,na,NA,NA,NA,bilingual,21,0,FALSE,FALSE,english,57,29,13,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,3.782,NA,NA,lllliv bilingual 12-15 mo
lllliv,lllliv_mb051,NA,NA,6,4,eyetracking,403,13.240246406570842,12-15 mo,FALSE,M,NA,NA,NA,NA,NA,NA,NA,polish,hindi,na,NA,NA,NA,bilingual,21,0,FALSE,FALSE,english,57,29,13,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,NA,lllliv bilingual 12-15 mo
lllliv,lllliv_mb051,NA,NA,7,6,eyetracking,403,13.240246406570842,12-15 mo,FALSE,M,NA,NA,NA,NA,NA,NA,NA,polish,hindi,na,NA,NA,NA,bilingual,21,0,FALSE,FALSE,english,57,29,13,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,NA,lllliv bilingual 12-15 mo
lllliv,lllliv_mb051,NA,NA,8,8,eyetracking,403,13.240246406570842,12-15 mo,FALSE,M,NA,NA,NA,NA,NA,NA,NA,polish,hindi,na,NA,NA,NA,bilingual,21,0,FALSE,FALSE,english,57,29,13,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,NA,lllliv bilingual 12-15 mo
lllliv,lllliv_mb052,NA,NA,1,5,eyetracking,405,13.305954825462011,12-15 mo,FALSE,F,NA,NA,NA,NA,NA,NA,NA,english,french,na,NA,NA,NA,bilingual,14,0,FALSE,FALSE,welsh,58,25,16,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,9.039,2.054,-6.984999999999999,lllliv bilingual 12-15 mo
lllliv,lllliv_mb052,NA,NA,2,7,eyetracking,405,13.305954825462011,12-15 mo,FALSE,F,NA,NA,NA,NA,NA,NA,NA,english,french,na,NA,NA,NA,bilingual,14,0,FALSE,FALSE,welsh,58,25,16,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,17.201,4.083,-13.118,lllliv bilingual 12-15 mo
lllliv,lllliv_mb052,NA,NA,3,1,eyetracking,405,13.305954825462011,12-15 mo,FALSE,F,NA,NA,NA,NA,NA,NA,NA,english,french,na,NA,NA,NA,bilingual,14,0,FALSE,FALSE,welsh,58,25,16,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,3.756,NA,lllliv bilingual 12-15 mo
lllliv,lllliv_mb052,NA,NA,4,3,eyetracking,405,13.305954825462011,12-15 mo,FALSE,F,NA,NA,NA,NA,NA,NA,NA,english,french,na,NA,NA,NA,bilingual,14,0,FALSE,FALSE,welsh,58,25,16,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,NA,lllliv bilingual 12-15 mo
lllliv,lllliv_mb052,NA,NA,6,4,eyetracking,405,13.305954825462011,12-15 mo,FALSE,F,NA,NA,NA,NA,NA,NA,NA,english,french,na,NA,NA,NA,bilingual,14,0,FALSE,FALSE,welsh,58,25,16,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,3.809,NA,NA,lllliv bilingual 12-15 mo
lllliv,lllliv_mb052,NA,NA,7,6,eyetracking,405,13.305954825462011,12-15 mo,FALSE,F,NA,NA,NA,NA,NA,NA,NA,english,french,na,NA,NA,NA,bilingual,14,0,FALSE,FALSE,welsh,58,25,16,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,NA,lllliv bilingual 12-15 mo
lllliv,lllliv_mb052,NA,NA,8,8,eyetracking,405,13.305954825462011,12-15 mo,FALSE,F,NA,NA,NA,NA,NA,NA,NA,english,french,na,NA,NA,NA,bilingual,14,0,FALSE,FALSE,welsh,58,25,16,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,3.975,4.801,0.8260000000000001,lllliv bilingual 12-15 mo
lllliv,lllliv_mb053,NA,NA,1,1,eyetracking,375,12.320328542094456,12-15 mo,FALSE,F,NA,NA,NA,NA,NA,NA,NA,punjabi,na,na,NA,NA,NA,bilingual,17,0,FALSE,FALSE,english,74,25,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,2.403,2.852,0.44899999999999984,lllliv bilingual 12-15 mo
lllliv,lllliv_mb053,NA,NA,2,2,eyetracking,375,12.320328542094456,12-15 mo,FALSE,F,NA,NA,NA,NA,NA,NA,NA,punjabi,na,na,NA,NA,NA,bilingual,17,0,FALSE,FALSE,english,74,25,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,NA,lllliv bilingual 12-15 mo
lllliv,lllliv_mb053,NA,NA,3,3,eyetracking,375,12.320328542094456,12-15 mo,FALSE,F,NA,NA,NA,NA,NA,NA,NA,punjabi,na,na,NA,NA,NA,bilingual,17,0,FALSE,FALSE,english,74,25,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,3.458,NA,lllliv bilingual 12-15 mo
lllliv,lllliv_mb053,NA,NA,4,4,eyetracking,375,12.320328542094456,12-15 mo,FALSE,F,NA,NA,NA,NA,NA,NA,NA,punjabi,na,na,NA,NA,NA,bilingual,17,0,FALSE,FALSE,english,74,25,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,7.049,NA,NA,lllliv bilingual 12-15 mo
lllliv,lllliv_mb053,NA,NA,5,5,eyetracking,375,12.320328542094456,12-15 mo,FALSE,F,NA,NA,NA,NA,NA,NA,NA,punjabi,na,na,NA,NA,NA,bilingual,17,0,FALSE,FALSE,english,74,25,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,NA,lllliv bilingual 12-15 mo
lllliv,lllliv_mb053,NA,NA,6,6,eyetracking,375,12.320328542094456,12-15 mo,FALSE,F,NA,NA,NA,NA,NA,NA,NA,punjabi,na,na,NA,NA,NA,bilingual,17,0,FALSE,FALSE,english,74,25,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,5.482,NA,lllliv bilingual 12-15 mo
lllliv,lllliv_mb053,NA,NA,7,7,eyetracking,375,12.320328542094456,12-15 mo,FALSE,F,NA,NA,NA,NA,NA,NA,NA,punjabi,na,na,NA,NA,NA,bilingual,17,0,FALSE,FALSE,english,74,25,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,9.947,5.568,-4.379,lllliv bilingual 12-15 mo
lllliv,lllliv_mb053,NA,NA,8,8,eyetracking,375,12.320328542094456,12-15 mo,FALSE,F,NA,NA,NA,NA,NA,NA,NA,punjabi,na,na,NA,NA,NA,bilingual,17,0,FALSE,FALSE,english,74,25,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,NA,lllliv bilingual 12-15 mo
lllliv,lllliv_mb054,NA,NA,1,1,eyetracking,392,12.878850102669405,12-15 mo,FALSE,M,NA,NA,NA,NA,NA,NA,NA,english,spanish,na,NA,NA,NA,bilingual,14,0,FALSE,FALSE,japanese,65,25,9,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,13.182,10.503,-2.6790000000000003,lllliv bilingual 12-15 mo
lllliv,lllliv_mb054,NA,NA,2,2,eyetracking,392,12.878850102669405,12-15 mo,FALSE,M,NA,NA,NA,NA,NA,NA,NA,english,spanish,na,NA,NA,NA,bilingual,14,0,FALSE,FALSE,japanese,65,25,9,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,9.347,4.931,-4.4159999999999995,lllliv bilingual 12-15 mo
lllliv,lllliv_mb054,NA,NA,3,3,eyetracking,392,12.878850102669405,12-15 mo,FALSE,M,NA,NA,NA,NA,NA,NA,NA,english,spanish,na,NA,NA,NA,bilingual,14,0,FALSE,FALSE,japanese,65,25,9,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,3.43,5.429,1.999,lllliv bilingual 12-15 mo
lllliv,lllliv_mb054,NA,NA,4,4,eyetracking,392,12.878850102669405,12-15 mo,FALSE,M,NA,NA,NA,NA,NA,NA,NA,english,spanish,na,NA,NA,NA,bilingual,14,0,FALSE,FALSE,japanese,65,25,9,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,7.441,NA,lllliv bilingual 12-15 mo
lllliv,lllliv_mb054,NA,NA,5,5,eyetracking,392,12.878850102669405,12-15 mo,FALSE,M,NA,NA,NA,NA,NA,NA,NA,english,spanish,na,NA,NA,NA,bilingual,14,0,FALSE,FALSE,japanese,65,25,9,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,3.834,3.679,-0.15500000000000025,lllliv bilingual 12-15 mo
lllliv,lllliv_mb054,NA,NA,6,6,eyetracking,392,12.878850102669405,12-15 mo,FALSE,M,NA,NA,NA,NA,NA,NA,NA,english,spanish,na,NA,NA,NA,bilingual,14,0,FALSE,FALSE,japanese,65,25,9,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,3.506,2.98,-0.5259999999999998,lllliv bilingual 12-15 mo
lllliv,lllliv_mb054,NA,NA,7,7,eyetracking,392,12.878850102669405,12-15 mo,FALSE,M,NA,NA,NA,NA,NA,NA,NA,english,spanish,na,NA,NA,NA,bilingual,14,0,FALSE,FALSE,japanese,65,25,9,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,2.043,4.422,2.3789999999999996,lllliv bilingual 12-15 mo
lllliv,lllliv_mb054,NA,NA,8,8,eyetracking,392,12.878850102669405,12-15 mo,FALSE,M,NA,NA,NA,NA,NA,NA,NA,english,spanish,na,NA,NA,NA,bilingual,14,0,FALSE,FALSE,japanese,65,25,9,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,4.364,NA,NA,lllliv bilingual 12-15 mo
weltentdeckerzurich,weltentdeckerzurich_mb12539,NA,NA,1,1,eyetracking,435,14.291581108829568,12-15 mo,FALSE,F,NA,NA,NA,NA,NA,NA,NA,romansh,0,0,NA,NA,NA,bilingual,17,0,FALSE,FALSE,swissgerman,48,52,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,8.26,16.02,7.76,weltentdeckerzurich bilingual 12-15 mo
weltentdeckerzurich,weltentdeckerzurich_mb12539,NA,NA,2,2,eyetracking,435,14.291581108829568,12-15 mo,FALSE,F,NA,NA,NA,NA,NA,NA,NA,romansh,0,0,NA,NA,NA,bilingual,17,0,FALSE,FALSE,swissgerman,48,52,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,NA,weltentdeckerzurich bilingual 12-15 mo
weltentdeckerzurich,weltentdeckerzurich_mb12539,NA,NA,3,3,eyetracking,435,14.291581108829568,12-15 mo,FALSE,F,NA,NA,NA,NA,NA,NA,NA,romansh,0,0,NA,NA,NA,bilingual,17,0,FALSE,FALSE,swissgerman,48,52,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,4.86,NA,weltentdeckerzurich bilingual 12-15 mo
weltentdeckerzurich,weltentdeckerzurich_mb12539,NA,NA,4,4,eyetracking,435,14.291581108829568,12-15 mo,FALSE,F,NA,NA,NA,NA,NA,NA,NA,romansh,0,0,NA,NA,NA,bilingual,17,0,FALSE,FALSE,swissgerman,48,52,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,NA,weltentdeckerzurich bilingual 12-15 mo
weltentdeckerzurich,weltentdeckerzurich_mb12539,NA,NA,5,5,eyetracking,435,14.291581108829568,12-15 mo,FALSE,F,NA,NA,NA,NA,NA,NA,NA,romansh,0,0,NA,NA,NA,bilingual,17,0,FALSE,FALSE,swissgerman,48,52,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,3.93,2.61,-1.3200000000000003,weltentdeckerzurich bilingual 12-15 mo
weltentdeckerzurich,weltentdeckerzurich_mb12539,NA,NA,6,6,eyetracking,435,14.291581108829568,12-15 mo,FALSE,F,NA,NA,NA,NA,NA,NA,NA,romansh,0,0,NA,NA,NA,bilingual,17,0,FALSE,FALSE,swissgerman,48,52,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,NA,weltentdeckerzurich bilingual 12-15 mo
weltentdeckerzurich,weltentdeckerzurich_mb12539,NA,NA,7,7,eyetracking,435,14.291581108829568,12-15 mo,FALSE,F,NA,NA,NA,NA,NA,NA,NA,romansh,0,0,NA,NA,NA,bilingual,17,0,FALSE,FALSE,swissgerman,48,52,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,6.36,5.53,-0.8300000000000001,weltentdeckerzurich bilingual 12-15 mo
weltentdeckerzurich,weltentdeckerzurich_mb12541,NA,NA,1,1,eyetracking,429,14.094455852156058,12-15 mo,FALSE,F,NA,NA,NA,NA,NA,NA,NA,english (india),french,0,NA,NA,NA,bilingual,15,0,FALSE,FALSE,swissgerman,72,25,3,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,8.72,NA,NA,weltentdeckerzurich bilingual 12-15 mo
weltentdeckerzurich,weltentdeckerzurich_mb12541,NA,NA,2,2,eyetracking,429,14.094455852156058,12-15 mo,FALSE,F,NA,NA,NA,NA,NA,NA,NA,english (india),french,0,NA,NA,NA,bilingual,15,0,FALSE,FALSE,swissgerman,72,25,3,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,3.48,NA,NA,weltentdeckerzurich bilingual 12-15 mo
weltentdeckerzurich,weltentdeckerzurich_mb12541,NA,NA,3,3,eyetracking,429,14.094455852156058,12-15 mo,FALSE,F,NA,NA,NA,NA,NA,NA,NA,english (india),french,0,NA,NA,NA,bilingual,15,0,FALSE,FALSE,swissgerman,72,25,3,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,3.02,NA,NA,weltentdeckerzurich bilingual 12-15 mo
weltentdeckerzurich,weltentdeckerzurich_mb12541,NA,NA,4,4,eyetracking,429,14.094455852156058,12-15 mo,FALSE,F,NA,NA,NA,NA,NA,NA,NA,english (india),french,0,NA,NA,NA,bilingual,15,0,FALSE,FALSE,swissgerman,72,25,3,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,3.17,7.04,3.87,weltentdeckerzurich bilingual 12-15 mo
weltentdeckerzurich,weltentdeckerzurich_mb12541,NA,NA,5,5,eyetracking,429,14.094455852156058,12-15 mo,FALSE,F,NA,NA,NA,NA,NA,NA,NA,english (india),french,0,NA,NA,NA,bilingual,15,0,FALSE,FALSE,swissgerman,72,25,3,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,2.38,NA,weltentdeckerzurich bilingual 12-15 mo
weltentdeckerzurich,weltentdeckerzurich_mb12541,NA,NA,6,6,eyetracking,429,14.094455852156058,12-15 mo,FALSE,F,NA,NA,NA,NA,NA,NA,NA,english (india),french,0,NA,NA,NA,bilingual,15,0,FALSE,FALSE,swissgerman,72,25,3,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,3.99,NA,NA,weltentdeckerzurich bilingual 12-15 mo
weltentdeckerzurich,weltentdeckerzurich_mb12541,NA,NA,7,7,eyetracking,429,14.094455852156058,12-15 mo,FALSE,F,NA,NA,NA,NA,NA,NA,NA,english (india),french,0,NA,NA,NA,bilingual,15,0,FALSE,FALSE,swissgerman,72,25,3,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,NA,weltentdeckerzurich bilingual 12-15 mo
